IdAvaliacao;StatusPedido;NotaAvaliacao;PrecoProduto;Categoria;QuantidadeFotos;Peso;Comprimento;Altura;Largura;CidadeVendedor;DiasEnvio;DiasPrevistoEntrega
511f8bb7c5ac3689ed8d49cf265aee3e;delivered;1;129.990;relogios_presentes;1;500;16;2;11;queimados;7;25
5123b2a0664761e98d4b1e976f3ee694;delivered;5;25.990;telefonia;2;150;18;4;16;sao paulo;8;12
513f392b12d02aef2c303846b4710eb6;delivered;4;28.990;telefonia;2;150;19;4;20;sao paulo;9;12
514507dafb9217bb74578047896a4025;delivered;1;79.000;cool_stuff;1;2035;27;13;15;rio de janeiro;13;25
5156f2a293de2efc7ed6bae87ee018ba;delivered;5;110.000;brinquedos;5;300;22;6;16;sao paulo;8;19
519f3f028157766390d697239a99b06c;delivered;4;85.900;utilidades_domesticas;2;500;36;4;28;mogi das cruzes;4;28
51d914cde540586bc3ba4752436a9272;delivered;3;99.900;moveis_decoracao;9;650;35;2;25;cascavel;8;27
51eac341cca804e68dbe44e55ea2d885;delivered;4;18.990;beleza_saude;3;150;43;13;14;sao paulo;7;26
52079530b8ee9837a89b8de3746af4b0;delivered;4;40.000;automotivo;1;50;16;16;17;atibaia;9;13
520a62a80a34c931d946932e16fc2a7d;delivered;5;189.900;moveis_decoracao;1;3250;31;43;21;mirandopolis;6;22
5217a8ea8e33da6b64a5e2dd44270b3e;delivered;4;23.990;beleza_saude;1;100;20;15;15;santo andre;10;65
524aa302704e40e424fb91d5def9fa1f;delivered;5;23.990;esporte_lazer;5;250;16;10;11;sao bernardo do campo;5;13
526397ef31c4d8b684347b3aef5f03f3;delivered;4;56.990;perfumaria;2;250;20;8;21;santo andre;9;10
52ae3dae0487f83e1979ef9ef9308352;delivered;4;45.500;utilidades_domesticas;3;500;35;15;20;sao paulo;3;29
530302a9896bfc43f37af16dd770cb88;delivered;4;27.990;telefonia;6;300;17;4;12;sao paulo;4;33
5319e651e0064bc0b32ad26902c71233;delivered;5;63.900;utilidades_domesticas;3;1275;27;26;27;belo horizonte;7;21
53a491fc1adb2cf23ecc550a041d2639;delivered;5;25.890;eletronicos;1;541;19;12;16;brasilia;4;5
54074e26d880421858ecf5733b2772bb;delivered;4;329.900;automotivo;2;9850;39;49;42;osasco;8;18
5412b53db0f5ccad96fe761b14d8e08d;delivered;5;179.990;beleza_saude;6;600;16;17;17;sao paulo;6;55
54161bc31f2bc3b3f03c2f685a014ac4;delivered;5;89.900;casa_conforto;1;1825;53;10;40;ibitinga;7;28
542d8171d999a87e583f00c37b6e17e2;delivered;5;899.000;relogios_presentes;1;543;16;12;14;sao caetano do sul;6;15
5442f4e36faa9fd2ed031c645a9d9acf;delivered;5;225.000;fashion_bolsas_e_acessorios;1;100;16;10;16;sao paulo;6;15
548b63ad19b9f30df9a8aef9b894ef4d;delivered;5;289.000;telefonia;4;450;17;3;11;lauro de freitas;6;28
54a806e87e53ab96ffee8c7d60dcab00;delivered;5;29.900;informatica_acessorios;2;200;25;5;15;belo horizonte;7;19
54daab04440b00f318d2c9a0854aafc0;delivered;4;59.900;bebes;3;600;23;33;11;rio de janeiro;10;33
550becbb18123571c33b39347ab641e5;delivered;2;322.750;instrumentos_musicais;2;5400;21;39;41;araras;6;32
553f005f4d7bb361c3c343d706657878;delivered;2;58.990;beleza_saude;2;200;22;10;18;santo andre;8;19
55799f93f998df0f22e6d40a13c485d7;delivered;4;7.000;telefonia;2;150;19;15;15;santo andre;10;19
5580da1c0e40e44d5632ed40d388362e;delivered;5;414.620;beleza_saude;4;7600;30;31;38;salto;6;12
559c0c121966894255251c51c3f89f37;delivered;5;166.990;cool_stuff;1;2425;29;30;19;sao paulo;9;25
55a8a074078266a36c143a6c3a59de52;delivered;5;88.900;brinquedos;2;583;36;7;35;sorocaba;7;21
55c11173dd8926f1e513605acde1536b;delivered;5;23.890;consoles_games;1;50;16;2;13;belo horizonte;2;21
55cc80ced6c8a18442f406d9cb00a502;delivered;5;13.650;eletronicos;1;200;25;7;16;sao paulo;7;28
55df61f6c8a6fc523c0362cd4d10983c;delivered;3;59.900;ferramentas_jardim;2;1750;37;22;40;sao jose do rio preto;7;27
568601fb70f9470d5daebb2c711e520d;delivered;5;107.000;esporte_lazer;1;350;17;17;17;ribeirao preto;7;21
569b98a8c29163ba9a63e082f88554ad;delivered;3;395.000;cool_stuff;5;10664;61;63;35;mogi das cruzes;7;8
57538e385711bac4e28a9e090edd4c19;delivered;5;139.000;esporte_lazer;4;1300;44;8;30;sao paulo;4;32
5764bbed44b798460013b2e4f9512d10;delivered;5;169.000;brinquedos;5;3675;37;30;18;conselheiro lafaiete;7;21
57b95e70db33ca1f983ac8d08df711b5;delivered;5;49.000;instrumentos_musicais;4;150;16;4;14;sao paulo;7;16
5809ea6ad206a773f76da8c7a0b6e983;delivered;4;49.900;esporte_lazer;1;150;16;16;11;sao paulo;6;23
5821c8dba0c12a0c8bfd9d1ccb7ba536;delivered;5;9.900;telefonia;1;100;20;20;20;sao paulo;4;29
5838d7947b4cbc5a419d5c3e81882f63;delivered;5;254.800;cama_mesa_banho;1;4700;45;18;35;ibitinga;11;27
58402ae221a811b5625bd1dec2f2eca1;delivered;5;99.900;utilidades_domesticas;1;550;16;22;11;curitiba;4;24
585df59c561d4c8776b1f2b3f880642e;delivered;3;59.970;cama_mesa_banho;2;6650;20;40;50;betim;6;33
58801e2a1fad658f52f5de01d0b4b09d;delivered;5;99.000;automotivo;2;850;20;9;14;itapecerica da serra;8;24
58ac92e047b8c28685dd6cfb18465095;delivered;5;14.900;telefonia;2;200;18;4;16;sao paulo;5;28
58b27f28e98acdaec89d736d8ed79dd5;delivered;5;219.000;casa_conforto;3;5350;40;20;40;osasco;6;22
58d5fc561239756890a3978cea973c08;delivered;5;160.000;market_place;3;1200;40;10;30;mogi das cruzes;8;12
593f9b33c3a4c74e37b7b7c49f0cedc4;delivered;5;67.900;relogios_presentes;2;733;17;10;18;blumenau;4;30
59cf947fa339068bf469e15b8e739059;delivered;5;68.990;beleza_saude;2;200;22;10;18;santo andre;9;15
59d95e0b5b52d038dc3a022b7c912969;delivered;5;12.880;informatica_acessorios;1;180;16;9;16;santos;6;30
59e3dfe43192c6dc50fb87ede7aba5ca;delivered;5;69.770;NULL;;100;16;7;11;guarulhos;4;23
59f11f01f015b384628d895237dd3188;delivered;5;98.000;beleza_saude;3;925;25;6;16;jacarei;5;34
5a27bebda2d497ab1fbc6f425abdc6b8;delivered;5;44.900;utilidades_domesticas;1;5675;25;25;60;sao paulo;6;18
5a577cf2c507cc46097ae71b25007c8a;delivered;4;155.000;relogios_presentes;1;300;22;6;11;curitiba;10;31
5a5b3ea878090a9bd4ed4e12b4ed3452;delivered;3;129.490;automotivo;8;2700;46;16;25;osasco;2;15
5a743fa8ce4174a190fcc2a57faa2188;delivered;5;119.000;informatica_acessorios;1;6550;20;20;20;ilicinea;7;30
5a928618e36e5c92d74c23cdc3be6f5b;delivered;5;387.490;perfumaria;2;350;20;16;21;sao carlos;10;29
5ab19ccb8283a0bea1032ef7937bb979;delivered;1;597.900;brinquedos;8;1200;39;22;14;franca;6;21
5ac475af6e566b7751eaf186e9075b2d;delivered;5;49.900;papelaria;1;825;29;18;20;araraquara;7;38
5ae4cba602ba7f01d7a3f4fa3dff9ed2;delivered;5;29.900;moveis_decoracao;2;400;40;11;35;guarulhos;4;28
5afaf2f338731d8989d3df88344459dc;delivered;5;49.990;brinquedos;2;150;16;16;16;porto alegre;6;25
5b2385a3375a44f24b8c38bb15979690;delivered;5;92.990;perfumaria;1;426;20;16;17;presidente prudente;6;21
5b2781e2cbe2e115d25f8f4012bd3751;delivered;5;138.500;esporte_lazer;1;2152;26;24;21;cascavel;6;23
5b298d3687dedfaee848ab14db0a5855;delivered;5;23.990;beleza_saude;1;100;20;15;15;santo andre;13;19
5b2d26adaf76a4c4b7571e61aa4d3a1d;delivered;4;1.437.000;pcs;4;2750;16;31;39;lauro de freitas;4;18
5b31ad2571eedbaa4dc9dcbdc36bbc72;delivered;5;199.000;cool_stuff;1;1950;33;44;19;montenegro;15;47
5b6200bd79e822c13e70645d82b60ed2;delivered;4;35.900;beleza_saude;1;1614;31;16;28;belo horizonte;5;20
5b713e49352337557efe509b2e801183;delivered;1;105.000;beleza_saude;1;367;16;15;14;brasilia;6;28
5bf1a70143253c588a56357140b572ce;delivered;5;179.990;brinquedos;5;1000;18;23;20;rio de janeiro;4;17
5c183d0223853ffc2559febb4ddbbcac;delivered;5;27.990;telefonia;6;350;17;4;12;sao paulo;7;31
5c19d0e94f8947055798303ffd6effe4;delivered;5;18.900;eletronicos;1;150;19;12;16;maringa;6;21
5c1b51a85488f5170d78d58e593d6531;delivered;5;59.990;bebes;10;800;30;20;40;piracicaba;6;37
5c5b58621f5823e854f531498f3e614d;delivered;5;115.900;papelaria;2;1475;40;33;24;sao paulo;4;31
5c712dbc9679a0e57b2cf4752466cd2e;delivered;5;189.000;perfumaria;1;300;16;10;11;guaruja;6;20
5cc663b86b8e633c513546914eca82d4;delivered;2;37.990;informatica_acessorios;1;217;16;14;14;sao paulo;7;15
5cf7e91091f5389ffe21fd3f4cf48e7d;delivered;5;169.990;utilidades_domesticas;2;950;53;5;13;joinville;8;22
5cfd0a488ae743f7b32b1dc47f21a67a;delivered;5;422.000;cama_mesa_banho;1;12850;60;20;40;ibitinga;6;20
5d581e6a9fe18dca8593a890f827fab7;delivered;4;53.600;utilidades_domesticas;1;2350;29;34;16;curitiba;4;28
5d66ce2e0faa0b030d35640df5689711;delivered;5;99.490;bebes;1;375;29;14;20;belo horizonte;6;13
5d6b898da48ebf08c8daf5c81b4365dc;delivered;5;19.900;consoles_games;4;150;16;12;12;dracena;4;23
5d7cfcde51f2c9a469446425f93ffdb4;delivered;4;169.000;moveis_decoracao;1;5700;56;15;36;conchal;8;32
5d9e7866b83904c52fd65ec45c41254e;delivered;2;49.900;utilidades_domesticas;2;500;24;20;23;sao bernardo do campo;5;14
5daae14facd59fde68a6a2df4840052e;delivered;5;89.990;beleza_saude;3;250;22;10;18;santo andre;8;22
5daf3f56712eff8657045b79e4470a6a;delivered;1;49.990;beleza_saude;1;650;18;8;12;ribeirao preto;6;27
5dc55cef4dad0e715dbb062e1dd24a03;delivered;5;59.000;informatica_acessorios;4;140;16;11;17;jacarei;7;30
5de8aeff24925cac3e2a09b67997ef56;delivered;5;119.900;cama_mesa_banho;4;2555;55;17;48;sao paulo;13;19
5dfcbb06e9186960d98ecd54e27450ac;delivered;4;115.990;cama_mesa_banho;1;1700;40;6;30;ibitinga;8;25
5e06c1007bd93932fc628676d62460b5;delivered;5;139.900;fashion_bolsas_e_acessorios;4;300;22;14;22;tubarao;6;29
5e1db11c6daf17d3dc6ce10bf1408066;delivered;5;75.000;moveis_decoracao;1;1000;35;10;35;salto;4;27
5e20ad4da852f44644a83c56fc8cf40c;delivered;5;278.000;utilidades_domesticas;1;5500;51;20;29;curitiba;6;25
5e3221f50cc7bddbdca3911bbfc8abfd;delivered;4;129.900;automotivo;3;2275;33;7;26;coxim;8;31
5e36f03a6dcb081b2b376f3fd4801a87;delivered;5;119.600;moveis_escritorio;1;2600;40;45;39;itaquaquecetuba;12;31
5e44def479b54cdc01f62c2c4e574ac7;delivered;5;69.900;esporte_lazer;1;2500;20;11;11;jau;4;30
5e9267dff30598f8a3153f3ce0ddd6e3;delivered;4;149.900;informatica_acessorios;1;533;22;11;20;recife;6;32
5eb0a20d206ff4e7d5ffadf740846483;delivered;5;65.080;ferramentas_jardim;1;600;31;3;14;campinas;6;18
5ed3c957d273d4ab5611ae36801fab2d;delivered;5;89.990;beleza_saude;3;250;22;10;18;santo andre;10;25
5ef54aacd02622d2d1fefaaf539b939b;delivered;3;220.000;informatica_acessorios;1;710;33;14;15;sao jose dos campos;5;12
5ef8c3cb16e280f8b223e1af635940c3;delivered;3;25.000;utilidades_domesticas;2;200;18;15;15;sao paulo;6;24
5f06aebe56949f2a4f723936bed2bb21;delivered;5;8.990;artigos_de_natal;1;250;16;12;11;aparecida;5;20
5f37b765fd05beb0a8a0bed92cddab4c;delivered;1;18.490;beleza_saude;1;100;18;18;18;vicente de carvalho;6;12
5f938e5f5f2e9a75710b54feeb9ea610;delivered;1;52.000;eletrodomesticos;3;100;27;13;17;praia grande;7;22
5f9956641ae672f6d2a4001f660f114b;delivered;4;48.900;relogios_presentes;4;800;26;6;26;blumenau;6;32
5fb1fed9d3ca845936082614bd07cec2;delivered;5;65.000;bebidas;1;700;20;20;20;praia grande;7;24
5fc1c25fc816cd1f65296cb4dfa8f575;delivered;5;99.000;esporte_lazer;1;875;40;26;20;botucatu;6;14
5fc24814be99e80023baebff0e4747c9;delivered;5;179.900;utilidades_domesticas;1;7600;49;40;40;sao paulo;7;8
5fdd5af10817834c78c8de1436ddd8a9;delivered;5;339.900;perfumaria;1;510;20;13;15;petropolis;11;24
5ff847c2add0020addbd5858d6bfb21c;delivered;4;45.900;esporte_lazer;1;150;16;16;11;sao paulo;6;21
604680e6901dce558f028d4a3b8da189;delivered;4;115.990;cama_mesa_banho;1;1650;40;6;30;ibitinga;10;26
60518862df6b2e68142cce1030e3c6dc;delivered;4;149.900;informatica_acessorios;1;533;22;11;20;recife;7;27
6056679a0f197c0342ee57e4dd167dde;delivered;5;159.990;beleza_saude;1;1267;20;19;14;rio de janeiro;6;20
6076bd3d6b772d4c1b28abfcbe382ab2;delivered;5;32.990;ferramentas_jardim;3;450;50;20;20;apucarana;2;35
607e591f2fe9619e6073241840fb7d02;delivered;5;35.350;eletronicos;3;217;16;13;16;sao paulo;16;24
608e890852fc78c3854d83a0cfab8557;delivered;3;95.030;cama_mesa_banho;3;1900;50;22;36;ibitinga;4;22
60989b89fd837ea8439fb0492237118f;delivered;4;14.900;utilidades_domesticas;4;500;16;19;11;sao jose dos campos;7;24
60c714ed14cef913944a3147094a4742;delivered;3;169.000;moveis_decoracao;2;17350;40;50;40;pedreira;7;34
60d7087701ace5d3a603d49a2b947a5e;delivered;5;23.490;automotivo;3;150;38;2;22;blumenau;7;26
60d7acc9c24c48d276a7eafc30338425;delivered;5;149.990;bebes;1;450;20;15;25;belo horizonte;6;16
60e62ed1f38b6228aaeee21200d4a99e;delivered;5;110.320;beleza_saude;1;150;22;3;15;hortolandia;5;25
60ee9f17042b0d52dbfa562765257b24;delivered;1;1.235.990;construcao_ferramentas_seguranca;6;1250;20;20;20;marilia;4;18
60ef633993197390978284101385bbf7;delivered;3;467.000;audio;1;425;17;11;14;ribeirao preto;6;33
6108bdbfd2f8e0a8d10ea52e834051a6;delivered;5;49.900;ferramentas_jardim;2;1650;30;22;30;sao jose do rio preto;8;45
6108ec0ac2faf43fa7b2448d12461cb6;delivered;5;117.990;cama_mesa_banho;1;2550;45;13;35;ibitinga;7;35
610a49f3e897c9295111d0a8c0d6e65b;delivered;5;49.900;fashion_bolsas_e_acessorios;5;100;16;5;20;sao paulo;8;24
611f4513c08db9c3a0c08a49123c19c8;delivered;5;20.900;beleza_saude;1;150;16;10;15;sao paulo;6;13
113316253ded82f8a390d7a908a44cdf;delivered;2;59.900;moveis_decoracao;1;1700;80;20;20;sao paulo;6;25
1138b7954919fe5fe8091687b6aab5ab;delivered;4;219.000;relogios_presentes;1;342;18;13;15;guariba;5;31
1139eaccc58e220ae998971e36005139;delivered;5;39.990;cama_mesa_banho;2;350;25;8;19;ibitinga;9;27
118319a7454d668a87bbf73fbe09935b;delivered;5;16.900;ferramentas_jardim;3;300;17;7;12;salto;7;27
11bc3f38a9b56db41e7ab9f921c9a0da;delivered;5;56.990;cama_mesa_banho;1;875;25;18;40;ibitinga;7;16
11ed33e9909f52f56d76de8e55b6fe7e;delivered;5;88.900;consoles_games;1;675;25;14;25;guarulhos;6;18
1221fa15692430beeb0651edabd09636;delivered;3;49.800;cine_foto;1;400;23;3;23;santo andre;7;36
1226ec6e120aebd5ae29bb59859aac9b;delivered;1;299.000;cama_mesa_banho;1;8500;50;18;28;ibitinga;4;32
123b0a08171036ea0c5ce638262aad0a;delivered;5;307.580;cama_mesa_banho;4;18600;58;40;49;ibitinga;6;24
124473a11fe4db09ce56b99a2fca57f7;delivered;4;78.550;relogios_presentes;2;1183;23;5;26;blumenau;4;23
1252a85f8e2b711e7233fa90bfd68876;delivered;2;54.990;cama_mesa_banho;2;900;16;10;16;ibitinga;8;23
1255a422fdd69d46c66cb75562adab85;delivered;5;69.990;pet_shop;1;138;17;13;14;rio de janeiro;8;9
1258a603cc9e4897f7955ab218c83b8c;delivered;3;39.000;relogios_presentes;6;300;16;2;11;sao paulo;8;31
1261f0c63d0909f84854f4b45ff0070b;delivered;3;59.900;moveis_decoracao;1;1200;30;5;20;ibitinga;15;28
12b971433fca4473f369b30435dee681;delivered;1;95.900;moveis_decoracao;2;2100;86;4;11;sao paulo;8;17
12f4400029f175e7e2ebfa35b106b899;delivered;1;84.900;beleza_saude;2;200;16;16;11;videira;11;37
1301b2850906ff638d3b9d5f7a19ec96;delivered;5;44.990;utilidades_domesticas;1;250;20;8;13;sao paulo;7;20
130a29813a84aed33c6fba3dfe34c18d;delivered;5;176.900;informatica_acessorios;1;760;33;13;14;sao jose dos campos;4;14
132d34e8ff48d164c0512b8c63dfceb0;delivered;5;109.990;telefonia;2;220;20;12;17;sao paulo;7;20
13467d17e6ca4ac9214d923c39424053;delivered;3;18.500;moveis_decoracao;1;100;45;15;35;ibitinga;8;20
13626b45359760ef7f5f2d54cf66144b;delivered;2;74.900;cama_mesa_banho;1;850;38;10;38;piracicaba;8;18
137efd6782dcf1e48458627933e72460;delivered;5;19.800;ferramentas_jardim;2;400;40;10;20;sao paulo;5;29
139f28bb2ea75ecc056be3b6600719e1;delivered;4;156.890;utilidades_domesticas;2;4800;39;26;39;scao jose do rio pardo;7;21
13bdd68fa5be63c7ba70abce81d1927f;delivered;5;29.900;moveis_decoracao;1;500;47;18;15;brasilia;4;17
13e80f4d3fe96747729573b4a95484ab;delivered;5;168.800;pet_shop;1;127;18;10;14;rio de janeiro;6;20
13ee50a8cbe26a2f7910061998109d5d;delivered;4;34.900;climatizacao;2;167;20;9;15;maringa;6;22
13f3eadddcca510ca63e8c849cbbe20c;delivered;5;48.850;beleza_saude;1;150;23;7;17;sao paulo;7;34
13fea75bbd6f39eafc35056546042107;delivered;5;45.000;esporte_lazer;7;800;42;8;26;sao paulo;6;17
1425dd9cfb73bee90e0578fb13088cb0;delivered;5;149.980;moveis_escritorio;1;13350;57;56;22;itaquaquecetuba;16;42
142f69554c6042f70a2f2eb188d51647;delivered;3;179.900;moveis_decoracao;3;2350;65;8;45;cascavel;9;30
143c2a3fb1ab65d0973ab37965d26819;delivered;4;84.990;beleza_saude;3;600;33;19;13;santo andre;6;32
145c24aecda414ba9fa7059de794a9af;delivered;1;9.900;utilidades_domesticas;1;100;21;9;13;ribeirao preto;4;25
1461c71247b3463faef26443f8d89868;delivered;4;59.000;fashion_bolsas_e_acessorios;5;250;16;2;20;sao paulo;10;27
1478c132165176bbe1e58f8813b3ce6d;delivered;5;200.000;cama_mesa_banho;5;9750;35;12;30;sao paulo;8;15
149d658c5ce6ca1e87aa48dab91cbfa6;delivered;4;68.000;informatica_acessorios;1;1625;17;15;16;sao paulo;5;15
14b0789b13945ada55a26a4a203d4636;delivered;2;29.990;telefonia;5;300;17;4;12;sao paulo;6;26
14b445ec5a4a2fd600e00baf71e70933;delivered;5;28.280;ferramentas_jardim;1;800;40;3;15;campinas;6;16
14c2278dd2026b3c248dbc056d1c3a52;delivered;4;29.900;consoles_games;2;200;25;5;15;belo horizonte;5;24
14cbbea2e30fe43f59e2dfb0a22edd80;delivered;5;29.900;moveis_decoracao;1;500;46;19;15;brasilia;8;15
14ed0b712913e0b6158a1c3fd35ff97d;delivered;3;63.000;papelaria;2;100;16;6;11;sao paulo;7;22
1506820580e7113274d85a8ecaa97242;delivered;4;24.900;bebes;1;122;17;12;14;araguari;9;34
153ab5846e5699614f6e14b9ffe3420b;delivered;5;19.900;eletronicos;1;200;21;7;16;americana;18;38
15512854192db24cb1957bd7cb7c55bf;delivered;5;229.700;informatica_acessorios;6;825;18;26;22;riberao preto;6;20
155a7cb78b4b0278fbbddb0f1a4c11da;delivered;3;141.900;cool_stuff;2;4925;42;37;37;salto;6;35
156e9ca1f645798e0ddf64dfa79566cf;delivered;3;59.990;utilidades_domesticas;2;12050;22;65;40;guarulhos;8;37
1574b52697f26a30c9f4a773a0a16a52;delivered;5;49.900;utilidades_domesticas;5;350;22;8;19;salto;5;29
1578f5a404a6b3fb72a99c5985918961;delivered;5;239.900;eletroportateis;1;1850;16;33;38;capivari;6;22
15b8f22d0a9f5a81de08ec2b61346af1;delivered;4;69.990;esporte_lazer;5;700;16;11;11;sao bernardo do campo;2;28
15c59390693f6b2df5f37d29bbfb6dfa;delivered;5;179.990;construcao_ferramentas_iluminacao;1;1300;16;19;16;salto;7;17
161b5d18c4a2bae66da7bdb0bc62154f;delivered;1;109.900;cama_mesa_banho;1;1200;50;16;44;belo horizonte;14;39
125af5098b160c059cd60bafcc1f6ad1;delivered;5;1.934.000;bebes;3;;;;;londrina;5;38
12ccc1577cc308124e658d0f6586f567;delivered;5;139.990;moveis_escritorio;1;9725;53;52;17;itaquaquecetuba;14;37
12cf7322b503015292bd9b6e3e7a2027;delivered;5;129.900;utilidades_domesticas;2;2150;47;23;27;rio de janeiro;3;12
132a66729bdc08a6ec9b5f2757505e45;delivered;4;21.900;telefonia;1;325;40;10;11;sao paulo;6;17
13782bac401f75389b31ddc21c17fcd1;delivered;5;60.000;ferramentas_jardim;9;1500;45;10;35;sao paulo;6;13
13905f5bad2b4b8d1e14d90688d89c23;delivered;3;41.900;informatica_acessorios;3;500;36;5;15;sao paulo;6;25
13ae0fe1b17140d0f854ba6ea4fb87e5;delivered;4;188.000;relogios_presentes;1;325;19;15;17;colombo;6;28
13af9d6501d608374c69d002c6b37ce1;delivered;5;25.900;esporte_lazer;1;150;16;16;11;sao paulo;4;16
13b95ae5195e069d47c2b585c8e9b4fa;delivered;5;26.900;informatica_acessorios;3;950;31;4;23;sao paulo;4;24
13cc14a5f7a442a1ecce8f32b463e242;delivered;5;29.900;NULL;;200;16;2;11;limeira;7;26
13d0ded876fc5aaa40a39289c12ae3ad;delivered;4;59.900;utilidades_domesticas;1;8150;66;20;35;sao paulo;7;32
1415b7b7e5985a7c8957bb581633a5fc;delivered;5;89.000;audio;5;200;16;2;11;sao paulo;6;26
1423215eed6d01c93ef94d2ebae1aade;delivered;1;131.000;fashion_roupa_masculina;2;750;20;7;20;timbo;6;29
14613df954694f243dedeaa2c8a3a5c2;delivered;4;35.000;moveis_decoracao;1;1400;20;30;20;sao paulo;6;29
1499de0b00d2fde6dd0cbebf49833e89;delivered;1;1.520.880;telefonia;3;375;18;13;16;barueri;4;21
14b886d25d001546de4c62d0b8324a1e;delivered;5;69.900;esporte_lazer;1;2350;20;20;20;jau;14;31
14e857211173c73ed9ba2570f11af293;delivered;4;72.900;esporte_lazer;5;400;70;10;20;timbo;6;33
14fa9216d03be1e86594c6f64fb2e5de;delivered;5;24.900;papelaria;1;300;28;7;15;santo andre;4;10
151a1e59e237e4475f2542f2d67a26c5;delivered;5;110.000;pet_shop;1;350;16;4;11;curitiba;7;23
1545c0d2c381662ba869e91e4c1aaca1;delivered;5;190.000;esporte_lazer;1;1000;17;105;17;ribeirao preto;6;34
1556453c34fb7134d6f1d472ee4bac55;delivered;5;163.520;informatica_acessorios;3;850;17;20;17;riberao preto;4;29
159d39740cb252eefeb5ac83fb53cce8;delivered;3;45.000;cds_dvds_musicais;2;550;35;15;25;jacarei;9;29
15a7d2219d15799cab383dd57fab5e82;delivered;1;140.890;construcao_ferramentas_seguranca;1;700;18;23;19;brasilia;7;28
15ece44d8f1fc8f2cd03941048ac9245;delivered;3;54.900;malas_acessorios;1;450;24;47;34;belo horizonte;4;33
16063192d221c6f14be0b3444c761b92;delivered;5;99.000;ferramentas_jardim;1;5950;20;20;20;ilicinea;5;25
1641a151e865b8bd90fb82fe3c48bd9c;delivered;5;69.950;pet_shop;1;700;16;27;16;rio de janeiro;4;9
1655406bc5e18fdf08d13a4488e4c393;delivered;5;187.000;informatica_acessorios;3;138;16;13;13;belo horizonte;7;32
1663ca2b0d19b78fbc633eee468620c7;delivered;4;149.900;bebes;2;8350;44;32;35;novo horizonte;4;25
167e396cd8108e54fa20f405f281aa91;delivered;4;219.900;relogios_presentes;1;342;18;13;15;guariba;5;34
16b30fb6e784169157692e1840c4a1a8;delivered;5;129.000;utilidades_domesticas;4;9850;31;61;31;baependi;6;20
16be3a9b567301e2d31afb89e28d6251;delivered;5;169.900;relogios_presentes;1;300;16;11;11;sumare;5;17
16d1bf0d2856cf6e1b90a50f6cceee64;delivered;4;144.000;esporte_lazer;2;1050;80;8;15;votuporanga;6;28
1703e74ddc333e5a1a3908856b575b23;delivered;5;199.000;beleza_saude;2;350;27;4;11;sao paulo;2;6
1708bf606fae9970482894dabb9e2fa8;delivered;5;179.900;perfumaria;1;567;20;13;16;petropolis;6;27
1740748e1d4f41d33ac78e3bc6d19cd0;delivered;5;149.990;cool_stuff;2;700;30;22;16;rio de janeiro;5;24
176f3466e4fa8f5e527e130dd0be0fb2;delivered;5;7.900;papelaria;4;200;51;15;15;mogi das cruzes;9;19
17a5f3878a9d7d354e9c68c552d70e44;delivered;5;49.900;utilidades_domesticas;5;350;22;8;19;salto;7;32
17b1c8c6c1485832e2b3923b1396608c;delivered;5;229.040;automotivo;1;7625;61;14;61;guarulhos;6;15
182ef9e197469987085e5e9f7c60efc4;delivered;5;78.000;relogios_presentes;4;250;16;2;20;sao paulo;4;22
185ddd533ae43daef9e6e905f5bd0207;delivered;4;200.000;cama_mesa_banho;5;9750;35;12;30;sao paulo;8;16
1874d1f1ad2955722d508c334551e85c;delivered;5;49.990;beleza_saude;1;1110;19;11;18;mogi mirim;9;29
189089fd0b77adae63b5f9def3573c9b;delivered;5;69.900;moveis_decoracao;6;2600;50;10;30;sao paulo;4;29
18ae7b63dfda7e43b7e7fd6ccf3f6f80;delivered;5;599.900;brinquedos;6;1100;20;40;13;macae;7;21
18c0c8713f7b4675a87fde5face771b9;delivered;3;114.900;cama_mesa_banho;1;1150;38;10;38;piracicaba;6;13
